Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
4258,845,47464.0,1601,80.0,6.0,205,5235647.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763993447,1745215.667,3022036.652,5234763.0,151.0,5235647.0,2617823.5,3700911.333,5234763.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.572995085,0.190998362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4260,845,47502.0,1601,80.0,6.0,205,5658025.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.706960468,1886008.333,3265895.839,5657140.0,130.0,5658025.0,2829012.5,3999576.267,5657140.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.530220351,0.176740117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4262,845,47522.0,1601,80.0,6.0,205,5361343.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746081719,1787114.333,3094583.027,5360431.0,125.0,5361343.0,2680671.5,3789752.229,5360431.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.559561289,0.18652043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4256,1265,80.0,1088,47440.0,6.0,205,519.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3853.564547,519.0,0.0,519.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1926.782274,1926.782274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,227.0,229.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4265,845,47562.0,1601,80.0,6.0,205,5812829.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688133093,1937609.667,3355263.311,5811934.0,125.0,5812829.0,2906414.5,4109025.083,5811934.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.51609982,0.172033273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
83876,1266,34349.0,115,443.0,6.0,205,3359679.0,5.0,1.0,129.0,41.0,45.0,6.0,25.8,18.78030884,41.0,41.0,41.0,0.0,50.60007221,1.785884902,671935.8,1493743.32,3343999.0,43.0,3359679.0,839919.75,1669401.649,3343999.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,20.0,1.488237418,0.297647484,6.0,45.0,30.14285714,17.03358028,290.1428571,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.16666667,25.8,41.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,129.0,1.0,41.0,456.0,32.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4266,845,47582.0,1601,80.0,6.0,205,5542777.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721659919,1847592.333,3199316.675,5541845.0,133.0,5542777.0,2771388.5,3918017.156,5541845.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.541244939,0.18041498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4268,845,47602.0,1601,80.0,6.0,205,5189143.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770840195,1729714.333,2995204.878,5188279.0,122.0,5189143.0,2594571.5,3668056.323,5188279.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.578130146,0.192710049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4270,845,47622.0,1601,80.0,6.0,205,5926844.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674895442,1975614.667,3421091.637,5925951.0,87.0,5926844.0,2963422.0,4189648.691,5925951.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.506171581,0.16872386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4272,845,47642.0,1601,80.0,6.0,205,5656301.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707175944,1885433.667,3264903.955,5655420.0,98.0,5656301.0,2828150.5,3998362.871,5655420.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.530381958,0.176793986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4273,845,47662.0,1601,80.0,6.0,205,5381748.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743252936,1793916.0,3106487.691,5380979.0,159.0,5381748.0,2690874.0,3804382.975,5380979.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.557439702,0.185813234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
22732,2091,80.0,1593,50747.0,6.0,205,29.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,413793.1034,68965.51724,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,34482.75862,34482.75862,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,946.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4276,845,47700.0,1601,80.0,6.0,206,5829027.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.686220874,1943009.0,3364642.076,5828163.0,125.0,5829027.0,2914513.5,4120522.639,5828163.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.514665655,0.171555218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4278,845,47720.0,1601,80.0,6.0,206,5562534.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719096728,1854178.0,3210967.593,5561884.0,107.0,5562534.0,2781267.0,3932386.273,5561884.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.539322546,0.179774182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4279,845,47740.0,1601,80.0,6.0,206,5300328.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754670277,1766776.0,3059381.113,5299445.0,130.0,5300328.0,2650164.0,3746649.121,5299445.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.566002708,0.188667569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4282,845,47778.0,1601,80.0,6.0,206,5792128.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.690592473,1930709.333,3343482.182,5791430.0,123.0,5792128.0,2896064.0,4094665.865,5791430.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.517944355,0.172648118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4284,845,47798.0,1601,80.0,6.0,206,9787732.0,4.0,4.0,383.0,370.0,383.0,0.0,95.75,191.5,370.0,0.0,92.5,185.0,76.9330423,0.817349719,1398247.429,2387812.035,5001744.0,139.0,4785988.0,1595329.333,2760695.679,4783106.0,683.0,9787593.0,3262531.0,2826226.168,5002278.0,1525.0,0.0,0.0,0.0,0.0,136.0,136.0,0.40867486,0.40867486,0.0,383.0,83.66666667,166.0527025,27573.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,94.125,95.75,92.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,383.0,4.0,370.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
4285,845,47818.0,1601,80.0,6.0,206,35070126.0,203.0,104.0,43906.0,72184.0,602.0,0.0,216.2857143,228.4931854,1068.0,0.0,694.0769231,362.5822623,3310.224776,8.753889279,114608.2549,327709.7327,3533049.0,4.0,35100000.0,173603.7129,390792.1752,3533049.0,863.0,35100000.0,340485.4466,516211.8294,3533849.0,4.0,0.0,0.0,0.0,0.0,6504.0,3336.0,5.788402357,2.965486922,0.0,1068.0,376.9155844,360.6390989,130060.5596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,378.1433225,216.2857143,694.0769231,0.0,0.0,0.0,0.0,0.0,0.0,203.0,43906.0,104.0,72184.0,29200.0,1176.0,101.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
21460,1258,50890.0,1634,80.0,6.0,206,15635484.0,7.0,4.0,2245.0,634.0,1460.0,0.0,320.7142857,576.0297198,622.0,0.0,158.5,309.0129447,184.1324515,0.70352795,1563548.4,3417613.718,9950622.0,32.0,15600000.0,2605914.0,4223944.046,9950622.0,47.0,10100000.0,3358017.0,5782636.631,10000000.0,3716.0,0.0,0.0,0.0,0.0,152.0,88.0,0.447699604,0.255828345,0.0,1460.0,239.9166667,467.7898631,218827.3561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,261.7272727,320.7142857,158.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2245.0,4.0,634.0,8192.0,6601.0,6.0,20.0,123449.0,0.0,123449.0,123449.0,9950622.0,0.0,9950622.0,9950622.0,BENIGN
32100,1261,123.0,5090,123.0,17.0,206,64094297.0,2.0,2.0,96.0,96.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.995586331,0.062408049,21400000.0,36800000.0,63900000.0,93917.0,64000000.0,64000000.0,0.0,64000000.0,64000000.0,64000000.0,64000000.0,0.0,64000000.0,64000000.0,0.0,0.0,0.0,0.0,40.0,52.0,0.031204024,0.031204024,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,96.0,-1.0,-1.0,1.0,20.0,93917.0,0.0,93917.0,93917.0,63900000.0,0.0,63900000.0,63900000.0,BENIGN
44621,1258,54894.0,1599,53.0,17.0,206,202.0,2.0,2.0,72.0,270.0,36.0,36.0,36.0,0.0,135.0,135.0,135.0,0.0,1693069.307,19801.9802,67.33333333,75.87050371,151.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,9900.990099,9900.990099,36.0,135.0,75.6,54.22453319,2940.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.5,36.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,270.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
28700,1260,58875.0,3913,443.0,6.0,206,115219185.0,21.0,19.0,1364.0,5754.0,976.0,0.0,64.95238095,215.5470891,2043.0,0.0,302.8421053,623.6771123,61.77790617,0.347164407,2954338.077,4541604.656,10000000.0,2.0,115000000.0,5760959.25,4957392.082,10000000.0,2.0,111000000.0,6143621.222,5032161.502,10000000.0,50.0,0.0,0.0,0.0,0.0,680.0,616.0,0.182261314,0.164903093,0.0,2043.0,173.6097561,461.6850051,213153.0439,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,177.95,64.95238095,302.8421053,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1364.0,19.0,5754.0,29200.0,130.0,4.0,32.0,39612.27273,28164.88928,124532.0,30980.0,10000000.0,7296.674353,10000000.0,9997112.0,BENIGN
9808,1258,50901.0,1223,80.0,6.0,206,115930619.0,16.0,14.0,654.0,611.0,570.0,0.0,40.875,141.1079374,605.0,0.0,43.64285714,161.5776104,10.91169883,0.258775466,3997607.552,4877042.556,10000000.0,2.0,116000000.0,7728707.933,4150274.02,10000000.0,176.0,111000000.0,8502995.692,3762390.583,10000000.0,14608.0,0.0,0.0,0.0,0.0,332.0,424.0,0.138013582,0.120761884,0.0,605.0,40.80645161,146.0416423,21328.16129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.16666667,40.875,43.64285714,0.0,0.0,0.0,0.0,0.0,0.0,16.0,654.0,14.0,611.0,8192.0,344.0,15.0,20.0,45660.90909,30381.72993,137239.0,36157.0,10000000.0,17872.34169,10000000.0,9950680.0,BENIGN
44231,1258,54127.0,1599,53.0,17.0,206,174.0,2.0,2.0,70.0,134.0,35.0,35.0,35.0,0.0,67.0,67.0,67.0,0.0,1172413.793,22988.50575,58.0,59.63220606,122.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,11494.25287,11494.25287,35.0,67.0,47.8,17.52712184,307.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.75,35.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,134.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
14132,1263,61024.0,1590,53.0,17.0,206,30815.0,1.0,1.0,52.0,260.0,52.0,52.0,52.0,0.0,260.0,260.0,260.0,0.0,10124.93915,64.90345611,30815.0,0.0,30815.0,30815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,32.45172805,32.45172805,52.0,260.0,121.3333333,120.088856,14421.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0,52.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,260.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
57316,1260,63210.0,1599,53.0,17.0,206,196.0,2.0,2.0,70.0,182.0,35.0,35.0,35.0,0.0,91.0,91.0,91.0,0.0,1285714.286,20408.16327,65.33333333,111.428602,194.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,64.0,10204.08163,10204.08163,35.0,91.0,57.4,30.67246322,940.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.75,35.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,182.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
42070,1258,49677.0,1599,53.0,17.0,206,3330707.0,6.0,4.0,206.0,584.0,41.0,31.0,34.33333333,5.163977795,155.0,137.0,146.0,10.39230485,237.1868795,3.002365564,370078.5556,1073343.555,3231562.0,3.0,3256013.0,651202.6,1442621.582,3231775.0,3.0,3330540.0,1110180.0,1922843.132,3330488.0,3.0,0.0,0.0,0.0,0.0,168.0,128.0,1.801419338,1.200946226,31.0,155.0,75.54545455,56.2998466,3169.672727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.1,34.33333333,146.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,206.0,4.0,584.0,-1.0,-1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
44686,1258,55047.0,1599,53.0,17.0,206,1161.0,2.0,2.0,90.0,172.0,45.0,45.0,45.0,0.0,86.0,86.0,86.0,0.0,225667.528,3445.305771,387.0,626.5772099,1110.0,2.0,49.0,49.0,0.0,49.0,49.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,40.0,1722.652885,1722.652885,45.0,86.0,61.4,22.45662486,504.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76.75,45.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,172.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53623,1260,17807.0,1599,53.0,17.0,206,32340.0,2.0,2.0,160.0,294.0,80.0,80.0,80.0,0.0,147.0,147.0,147.0,0.0,14038.34261,123.685838,10780.0,18627.354,32289.0,3.0,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,61.84291899,61.84291899,80.0,147.0,106.8,36.69741135,1346.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.5,80.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,160.0,2.0,294.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53347,1260,14538.0,1599,53.0,17.0,206,31034.0,2.0,2.0,84.0,228.0,42.0,42.0,42.0,0.0,114.0,114.0,114.0,0.0,10053.48972,128.8908939,10344.66667,17874.19932,30984.0,4.0,46.0,46.0,0.0,46.0,46.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,64.44544693,64.44544693,42.0,114.0,70.8,39.43602414,1555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.5,42.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,228.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4288,845,47856.0,1601,80.0,6.0,206,5757896.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694698202,1919298.667,3323701.005,5757178.0,163.0,5757896.0,2878948.0,4070431.902,5757178.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.521023652,0.173674551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
15378,1263,62270.0,1590,53.0,17.0,206,60826.0,1.0,1.0,46.0,108.0,46.0,46.0,46.0,0.0,108.0,108.0,108.0,0.0,2531.812054,32.88067603,60826.0,0.0,60826.0,60826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,16.44033801,16.44033801,46.0,108.0,66.66666667,35.79571669,1281.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,46.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,1.0,108.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
55869,1260,46040.0,1599,53.0,17.0,206,187.0,2.0,2.0,76.0,108.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,983957.2193,21390.37433,62.33333333,102.7683479,181.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,80.0,10695.18717,10695.18717,38.0,54.0,44.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.5,38.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,2.0,108.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
4249,845,47342.0,1601,80.0,6.0,206,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40816.32653,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,20408.16327,20408.16327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1444.0,1174.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  Brute Force
54767,1260,32022.0,1599,53.0,17.0,206,346.0,2.0,2.0,96.0,180.0,48.0,48.0,48.0,0.0,90.0,90.0,90.0,0.0,797687.8613,11560.69364,115.3333333,194.5670407,340.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,5780.346821,5780.346821,48.0,90.0,64.8,23.00434742,529.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,48.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,2.0,180.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
42545,1258,50683.0,1599,53.0,17.0,206,204.0,2.0,2.0,58.0,122.0,29.0,29.0,29.0,0.0,61.0,61.0,61.0,0.0,882352.9412,19607.84314,68.0,77.94870108,154.0,2.0,2.0,2.0,0.0,2.0,2.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,9803.921569,9803.921569,29.0,61.0,41.8,17.52712184,307.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.25,29.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,2.0,122.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
